,city_name,Deaths,Agency,Quantity,Acquisition Value
1572,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1573,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1574,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1575,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1576,CA: San Francisco,18,CA: SAN FRANCISCO POLICE DEPARTMENT,208,278721.52
1577,OK: Owasso,1,OK: OWASSO POLICE DEPARTMENT,17,84772.0
1578,CA: Valley Center,3,CA: ESCONDIDO POLICE DEPARTMENT,41,95030.0
1579,CA: Escondido,3,CA: ESCONDIDO POLICE DEPARTMENT,41,95030.0
1580,CA: Escondido,3,CA: ESCONDIDO POLICE DEPARTMENT,41,95030.0
1581,TN: Jonesborough,1,TN: JONESBOROUGH POLICE DEPARTMENT,148,632183.8400000001
1582,FL: Tarpon Springs,2,FL: TARPON SPRINGS POLICE DEPARTMENT,16,734800.0
1583,FL: Tarpon Springs,2,FL: TARPON SPRINGS POLICE DEPARTMENT,16,734800.0
1584,PA: Pottstown,1,PA: POTTSTOWN POLICE DEPARTMENT,121,733926.96
1585,PA: Elkins Park,1,PA: ABINGTON TOWNSHIP POLICE DEPARTMENT,184,807079.5399999999
1586,MS: Gulfport,4,MS: GULFPORT POLICE DEPARTMENT,1,865000.0
1587,MS: Gulfport,4,MS: GULFPORT POLICE DEPARTMENT,1,865000.0
1588,MS: Gulfport,4,MS: GULFPORT POLICE DEPARTMENT,1,865000.0
1589,MS: Gulfport,4,MS: GULFPORT POLICE DEPARTMENT,1,865000.0
1590,CO: Alamosa,1,CO: ALAMOSA POLICE DEPARTMENT,5,690996.0
1591,AZ: Gilbert,4,AZ: GILBERT POLICE DEPARTMENT,844,144098.52
1592,AZ: Gilbert,4,AZ: GILBERT POLICE DEPARTMENT,844,144098.52
1593,AZ: Gilbert,4,AZ: GILBERT POLICE DEPARTMENT,844,144098.52
1594,AZ: Mesa,4,AZ: GILBERT POLICE DEPARTMENT,844,144098.52
1595,CA: Gilroy,2,CA: GILROY POLICE DEPARTMENT,6,2994.0
1596,CA: Gilroy,2,CA: GILROY POLICE DEPARTMENT,6,2994.0
1597,AL: Mobile,5,AL: MOBILE POLICE DEPARTMENT,29,55033.0
1598,AL: Mobile,5,AL: MOBILE POLICE DEPARTMENT,29,55033.0
1599,AL: Mobile,5,AL: MOBILE POLICE DEPARTMENT,29,55033.0
1600,AL: Mobile,5,AL: MOBILE POLICE DEPARTMENT,29,55033.0
1601,AL: Mobile,5,AL: MOBILE POLICE DEPARTMENT,29,55033.0
1602,IN: Merrillville,1,IN: MERRILLVILLE POLICE DEPARTMENT,11,479954.20999999996
1603,OK: Grant,1,OK: CHOCTAW POLICE DEPARTMENT,8,51298.0
1604,AZ: Kingman,4,AZ: KINGMAN POLICE DEPARTMENT,127,1421417.0299999998
1605,AZ: Kingman,4,AZ: KINGMAN POLICE DEPARTMENT,127,1421417.0299999998
1606,AZ: Kingman,4,AZ: KINGMAN POLICE DEPARTMENT,127,1421417.0299999998
1607,AZ: Kingman,4,AZ: KINGMAN POLICE DEPARTMENT,127,1421417.0299999998
1608,CA: Antioch,5,CA: ANTIOCH POLICE DEPARTMENT,261,1787474.6500000001
1609,CA: Antioch,5,CA: ANTIOCH POLICE DEPARTMENT,261,1787474.6500000001
1610,CA: Antioch,5,CA: ANTIOCH POLICE DEPARTMENT,261,1787474.6500000001
1611,CA: Antioch,5,CA: ANTIOCH POLICE DEPARTMENT,261,1787474.6500000001
1612,CA: Antioch,5,CA: ANTIOCH POLICE DEPARTMENT,261,1787474.6500000001
1613,GA: Clayton,1,GA: CLAYTON POLICE DEPARTMENT,88,182050.08
1614,GA: Chamblee,2,GA: CHAMBLEE POLICE DEPARTMENT,773,79955.92
1615,GA: Chamblee,2,GA: CHAMBLEE POLICE DEPARTMENT,773,79955.92
1616,TX: Conroe,3,TX: CONROE POLICE DEPARTMENT,187,5806.03
1617,TX: Conroe,3,TX: CONROE POLICE DEPARTMENT,187,5806.03
1618,TX: Conroe,3,TX: CONROE POLICE DEPARTMENT,187,5806.03
1619,MI: Battle Creek,1,MI: BATTLE CREEK POLICE DEPARTMENT,16,124199.98999999999
1620,NJ: Millville,1,NJ: MILLVILLE POLICE DEPARTMENT,20,14980.0
1621,TX: Bedford,1,TX: BEDFORD POLICE DEPARTMENT,146,827424.4400000008
1622,AR: North Little Rock,2,AR: NORTH LITTLE ROCK POLICE DEPARTMENT,1013,1038586.7999999998
1623,AR: Little Rock,2,AR: NORTH LITTLE ROCK POLICE DEPARTMENT,1013,1038586.7999999998
1624,CA: Santa Maria,5,CA: SANTA MARIA POLICE DEPARTMENT,87,55506.5
1625,CA: Tarzana,5,CA: SANTA MARIA POLICE DEPARTMENT,87,55506.5
1626,CA: Santa Maria,5,CA: SANTA MARIA POLICE DEPARTMENT,87,55506.5
1627,CA: Santa Maria,5,CA: SANTA MARIA POLICE DEPARTMENT,87,55506.5
1628,CA: Santa Maria,5,CA: SANTA MARIA POLICE DEPARTMENT,87,55506.5
1629,TX: Round Rock,4,TX: ROUND ROCK POLICE DEPARTMENT,1434,104375.39000000001
1630,TX: Round Rock,4,TX: ROUND ROCK POLICE DEPARTMENT,1434,104375.39000000001
1631,TX: Round Rock,4,TX: ROUND ROCK POLICE DEPARTMENT,1434,104375.39000000001
1632,TX: Round Rock,4,TX: ROUND ROCK POLICE DEPARTMENT,1434,104375.39000000001
1633,AR: Ozark,1,AR: OZARK POLICE DEPARTMENT,93,71486.29999999999
1634,IN: Elkhart,5,IN: ELKHART POLICE DEPARTMENT,2,689046.82
1635,IN: Elkhart,5,IN: ELKHART POLICE DEPARTMENT,2,689046.82
1636,IN: Elkhart,5,IN: ELKHART POLICE DEPARTMENT,2,689046.82
1637,IN: Elkhart,5,IN: ELKHART POLICE DEPARTMENT,2,689046.82
1638,IN: Elkhart,5,IN: ELKHART POLICE DEPARTMENT,2,689046.82
1639,CA: South Gate,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1640,CA: South Gate,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1641,CA: Long Beach,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1642,CA: South Gate,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1643,CA: South Gate,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1644,CA: South Gate,6,CA: SOUTH GATE POLICE DEPARTMENT,2,766000.0
1645,NM: Roswell,3,NM: ROSWELL POLICE DEPARTMENT,2,796894.0
1646,NM: Roswell,3,NM: ROSWELL POLICE DEPARTMENT,2,796894.0
1647,NM: Roswell,3,NM: ROSWELL POLICE DEPARTMENT,2,796894.0
1648,IN: Lawrence,1,IN: LAWRENCE POLICE DEPARTMENT,1,733000.0
1649,WA: Bremerton,1,WA: BREMERTON POLICE DEPARTMENT,7,1014.83
1650,CT: New Britain,2,CT: NEW BRITAIN POLICE DEPARTMENT,468,979512.58
1651,CT: New Britain,2,CT: NEW BRITAIN POLICE DEPARTMENT,468,979512.58
1652,TX: La Marque,1,TX: LA MARQUE POLICE DEPARTMENT,51,18151.760000000002
1653,CA: Covina,1,CA: COVINA POLICE DEPARTMENT,435,5752474.38
1654,AL: Pell City,1,AL: PELL CITY POLICE DEPARTMENT,448,450058.1599999998
1655,AL: Prichard,1,AL: PRICHARD POLICE DEPARTMENT,4,188253.0
1656,LA: West Monroe,2,LA: WEST MONROE POLICE DEPARTMENT,12,5266.0
1657,LA: West Monroe,2,LA: WEST MONROE POLICE DEPARTMENT,12,5266.0
1658,MA: Fall River,2,MA: FALL RIVER POLICE DEPARTMENT,2,179800.0
1659,MA: Fall River,2,MA: FALL RIVER POLICE DEPARTMENT,2,179800.0
1660,TN: Clinton,1,TN: CLINTON POLICE DEPARTMENT,32,10240.0
1661,GA: Forest Park,1,GA: FOREST PARK POLICE DEPARTMENT,4,183458.7
1662,NM: Ruidoso,3,NM: RUIDOSO POLICE DEPARTMENT,22,82457.0
1663,NM: Ruidoso,3,NM: RUIDOSO POLICE DEPARTMENT,22,82457.0
1664,NM: Ruidoso,3,NM: RUIDOSO POLICE DEPARTMENT,22,82457.0
1665,MI: Inkster,1,MI: INKSTER POLICE DEPARTMENT,10,419835.0
1666,AL: Anniston,2,AL: ANNISTON POLICE DEPARTMENT,20,341056.0
1667,AL: Anniston,2,AL: ANNISTON POLICE DEPARTMENT,20,341056.0
1668,CA: Lodi,3,CA: LODI POLICE DEPARTMENT,34,213979.06
1669,CA: Lodi,3,CA: LODI POLICE DEPARTMENT,34,213979.06
1670,CA: Lodi,3,CA: LODI POLICE DEPARTMENT,34,213979.06
1671,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1672,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1673,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1674,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1675,AL: Homewood,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1676,AL: Homewood,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1677,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1678,AL: Birmingham,8,AL: HOMEWOOD POLICE DEPARTMENT,168,127587.89999999994
1679,MS: Biloxi,2,MS: BILOXI POLICE DEPARTMENT,27,10946.0
1680,MS: Biloxi,2,MS: BILOXI POLICE DEPARTMENT,27,10946.0
1681,AZ: Lakeside,1,AZ: PINETOP-LAKESIDE POLICE DEPARTMENT,56,240482.0
1682,FL: Miami Beach,3,FL: MIAMI BEACH POLICE DEPARTMENT,26,1474365.8599999999
1683,FL: Miami Beach,3,FL: MIAMI BEACH POLICE DEPARTMENT,26,1474365.8599999999
1684,FL: Miami Beach,3,FL: MIAMI BEACH POLICE DEPARTMENT,26,1474365.8599999999
1685,AL: Leeds,1,AL: LEEDS POLICE DEPARTMENT,5,41503.0
1686,FL: Miami,4,FL: HIALEAH POLICE DEPARTMENT,1,658000.0
1687,FL: Hialeah,4,FL: HIALEAH POLICE DEPARTMENT,1,658000.0
1688,FL: Hialeah,4,FL: HIALEAH POLICE DEPARTMENT,1,658000.0
1689,FL: Hialeah,4,FL: HIALEAH POLICE DEPARTMENT,1,658000.0
1690,TX: La Porte,1,TX: LA PORTE POLICE DEPARTMENT,7,150879.24
1691,AZ: Youngtown,1,AZ: EL MIRAGE POLICE DEPARTMENT,4,1558.0
1692,MO: Monett,1,MO: MONETT POLICE DEPARTMENT,10,691135.0
1693,AL: Jacksonville,4,AL: JACKSONVILLE POLICE DEPARTMENT,153,559243.34
1694,AL: Jacksonville,4,AL: JACKSONVILLE POLICE DEPARTMENT,153,559243.34
1695,AL: Jacksonville,4,AL: JACKSONVILLE POLICE DEPARTMENT,153,559243.34
1696,AL: Jacksonville,4,AL: JACKSONVILLE POLICE DEPARTMENT,153,559243.34
1697,NM: Albuquerque,1,NM: RIO RANCHO POLICE DEPARTMENT,7,804897.0
1698,NJ: Brick,2,NJ: BRICK TOWNSHIP POLICE DEPARTMENT,11,1449988.88
1699,NJ: Brick,2,NJ: BRICK TOWNSHIP POLICE DEPARTMENT,11,1449988.88
1700,CA: Livermore,1,CA: LIVERMORE POLICE DEPARTMENT,108,4064.2599999999998
1701,WI: La Crosse,1,WI: LA CROSSE POLICE DEPARTMENT,3,882402.0
1702,MO: Kansas City,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1703,MO: Kansas City,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1704,MO: Independence,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1705,MO: Kansas City,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1706,MO: Sugar Creek,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1707,MO: Independence,6,MO: INDEPENDENCE POLICE DEPARTMENT,1,10000.0
1708,TN: Bon Aqua,1,TN: DICKSON POLICE DEPARTMENT,27,893991.3
1709,FL: Fort Lauderdale,3,FL: FORT LAUDERDALE POLICE DEPARTMENT,7,260247.91
1710,FL: Fort Lauderdale,3,FL: FORT LAUDERDALE POLICE DEPARTMENT,7,260247.91
1711,FL: Ft. Lauderdale,3,FL: FORT LAUDERDALE POLICE DEPARTMENT,7,260247.91
1712,WA: Wenatchee,3,WA: WENATCHEE POLICE DEPARTMENT,1,10000.0
1713,WA: Wenatchee,3,WA: WENATCHEE POLICE DEPARTMENT,1,10000.0
1714,WA: Wenatchee,3,WA: WENATCHEE POLICE DEPARTMENT,1,10000.0
1715,AR: Marion,1,AR: MARION POLICE DEPARTMENT,26,10700.0
1716,AZ: Avondale,5,AZ: AVONDALE POLICE DEPARTMENT,115,713960.3700000001
1717,AZ: Avondale,5,AZ: AVONDALE POLICE DEPARTMENT,115,713960.3700000001
1718,AZ: Avondale,5,AZ: AVONDALE POLICE DEPARTMENT,115,713960.3700000001
1719,AZ: Avondale,5,AZ: AVONDALE POLICE DEPARTMENT,115,713960.3700000001
1720,AZ: Avondale,5,AZ: AVONDALE POLICE DEPARTMENT,115,713960.3700000001
1721,NM: Santa Fe,3,NM: SANTA FE POLICE DEPARTMENT,34,740577.76
1722,NM: Santa Fe,3,NM: SANTA FE POLICE DEPARTMENT,34,740577.76
1723,NM: Santa Fe,3,NM: SANTA FE POLICE DEPARTMENT,34,740577.76
1724,OH: Uniontown,1,OH: UNIONTOWN POLICE DEPARTMENT,6,397.86
1725,AL: Huntsville,1,AL: PRICEVILLE POLICE DEPARTMENT,1,41061.0
1726,IL: Belleville,2,IL: BELLEVILLE POLICE DEPARTMENT,159,225813.45
1727,IL: Belleville,2,IL: BELLEVILLE POLICE DEPARTMENT,159,225813.45
1728,IN: Fishers,1,IN: FISHERS POLICE DEPARTMENT,3,689000.0
1729,CA: Selma,1,CA: SELMA POLICE DEPARTMENT,92,59205.07
1730,CA: Ridgecrest,1,CA: RIDGECREST POLICE DEPARTMENT,19,380670.0
1731,OH: Canton,1,OH: CANTON POLICE DEPARTMENT,14,826920.0
1732,CA: San Francisco,1,CA: SOUTH SAN FRANCISCO POLICE DEPARTMENT,23,736676.0
1733,MA: Chelsea,2,MA: CHELSEA POLICE DEPARTMENT,10,7490.0
1734,MA: Chelsea,2,MA: CHELSEA POLICE DEPARTMENT,10,7490.0
1735,GA: Columbus,4,GA: COLUMBUS POLICE DEPARTMENT,37,784172.9
1736,GA: Columbus,4,GA: COLUMBUS POLICE DEPARTMENT,37,784172.9
1737,GA: Columbus,4,GA: COLUMBUS POLICE DEPARTMENT,37,784172.9
1738,GA: Columbus,4,GA: COLUMBUS POLICE DEPARTMENT,37,784172.9
1739,CT: Bridgeport,3,CT: BRIDGEPORT POLICE DEPARTMENT,1,192513.0
1740,CT: Bridgeport,3,CT: BRIDGEPORT POLICE DEPARTMENT,1,192513.0
1741,CT: Bridgeport,3,CT: BRIDGEPORT POLICE DEPARTMENT,1,192513.0
1742,AL: Phenix City,3,AL: PHENIX CITY POLICE DEPARTMENT,15,2070.0
1743,AL: Phenix City,3,AL: PHENIX CITY POLICE DEPARTMENT,15,2070.0
1744,AL: Phenix City,3,AL: PHENIX CITY POLICE DEPARTMENT,15,2070.0
1745,MI: Grand Rapids,1,MI: GRAND RAPIDS POLICE DEPARTMENT,187,323.52000000000004
1746,AZ: Prescott,2,AZ: PRESCOTT POLICE DEPARTMENT,271,690301.32
1747,AZ: Prescott,2,AZ: PRESCOTT POLICE DEPARTMENT,271,690301.32
1748,CA: Yuba City,3,CA: YUBA CITY POLICE DEPARTMENT,1,733000.0
1749,CA: Yuba City,3,CA: YUBA CITY POLICE DEPARTMENT,1,733000.0
1750,CA: Yuba City,3,CA: YUBA CITY POLICE DEPARTMENT,1,733000.0
1751,OH: Hamilton,3,OH: HAMILTON POLICE DEPARTMENT,12,5988.0
1752,OH: Hamilton,3,OH: HAMILTON POLICE DEPARTMENT,12,5988.0
1753,OH: Hamilton,3,OH: HAMILTON POLICE DEPARTMENT,12,5988.0
1754,IN: Portage,2,IN: PORTAGE POLICE DEPARTMENT,12,983325.0
1755,IN: Portage,2,IN: PORTAGE POLICE DEPARTMENT,12,983325.0
1756,CT: Suffield,1,CT: SUFFIELD POLICE DEPARTMENT,2,62457.0
1757,CA: Santa Paula,1,CA: SANTA PAULA POLICE DEPARTMENT,1,658000.0
1758,CA: Chico,3,CA: CHICO POLICE DEPARTMENT,115,117379.55
1759,CA: Chico,3,CA: CHICO POLICE DEPARTMENT,115,117379.55
1760,CA: Chico,3,CA: CHICO POLICE DEPARTMENT,115,117379.55
1761,ME: Presque Isle,2,ME: PRESQUE ISLE POLICE DEPARTMENT,103,244243.76
1762,ME: Presque Isle,2,ME: PRESQUE ISLE POLICE DEPARTMENT,103,244243.76
1763,NJ: Toms River,1,NJ: TOMS RIVER POLICE DEPARTMENT,39,972704.95
1764,FL: Panama City Beach,1,FL: PANAMA CITY BEACH POLICE DEPARTMENT,7,414805.28
1765,OH: Euclid,1,OH: EUCLID POLICE DEPARTMENT,94,348.69
1766,TX: Midlothian,1,TX: MIDLOTHIAN POLICE DEPARTMENT,11,432620.0
1767,PA: New Castle,1,PA: NEW CASTLE POLICE DEPARTMENT,2250,1353062.63
1768,CO: Englewood,2,CO: ENGLEWOOD POLICE DEPARTMENT,19,1048.53
1769,CO: Englewood,2,CO: ENGLEWOOD POLICE DEPARTMENT,19,1048.53
1770,CA: Rocklin,1,CA: ROCKLIN POLICE DEPARTMENT,10,335.0
1771,KS: Newton,2,KS: NEWTON POLICE DEPARTMENT,6,720.0
1772,KS: Newton,2,KS: NEWTON POLICE DEPARTMENT,6,720.0
1773,ME: Portland,1,ME: PORTLAND POLICE DEPARTMENT,31,65740.0
1774,MO: Cape Girardeau,1,MO: CAPE GIRARDEAU POLICE DEPARTMENT,1,77000.0
1775,IN: Shelbyville,2,IN: SHELBYVILLE POLICE DEPARTMENT,216,441946.9099999998
1776,IN: Shelbyville,2,IN: SHELBYVILLE POLICE DEPARTMENT,216,441946.9099999998
1777,OK: Bethany,1,OK: BETHANY POLICE DEPARTMENT,23,10755.0
1778,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1779,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1780,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1781,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1782,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1783,CA: Woodland,6,CA: WOODLAND POLICE DEPARTMENT,84,740128.5200000001
1784,TN: Mount Pleasant,1,TN: MOUNT PLEASANT POLICE DEPARTMENT,184,2056704.04
1785,CO: Commerce City,1,CO: COMMERCE CITY POLICE DEPARTMENT,1,495000.0
1786,OH: Englewood,2,OH: ENGLEWOOD POLICE DEPARTMENT,18,2160.0
1787,OH: Englewood,2,OH: ENGLEWOOD POLICE DEPARTMENT,18,2160.0
1788,IL: Forest Park,1,IL: FOREST PARK POLICE DEPARTMENT,894,254210.02000000005
1789,TX: Wichita Falls,3,TX: WICHITA FALLS POLICE DEPARTMENT,147,419767.52
1790,TX: Wichita Falls,3,TX: WICHITA FALLS POLICE DEPARTMENT,147,419767.52
1791,TX: Wichita Falls,3,TX: WICHITA FALLS POLICE DEPARTMENT,147,419767.52
1792,WA: Lynnwood,2,WA: LYNNWOOD POLICE DEPARTMENT,14,669182.0
1793,WA: Everett,2,WA: LYNNWOOD POLICE DEPARTMENT,14,669182.0
1794,AZ: Apache Junction,1,AZ: APACHE JUNCTION POLICE DEPARTMENT,31,805351.0
1795,AL: Oxford,1,AL: OXFORD POLICE DEPARTMENT,4587,2477004.1799999997
1796,IL: Springfield,2,IL: SPRINGFIELD POLICE DEPARTMENT,10,102506.69
1797,IL: Springfield,2,IL: SPRINGFIELD POLICE DEPARTMENT,10,102506.69
1798,LA: Kenner,3,LA: KENNER POLICE DEPARTMENT,1,658000.0
1799,LA: Kenner,3,LA: KENNER POLICE DEPARTMENT,1,658000.0
1800,LA: Kenner,3,LA: KENNER POLICE DEPARTMENT,1,658000.0
1801,TX: Little Elm,1,TX: LITTLE ELM POLICE DEPARTMENT,94,1041173.0
1802,KY: Fulton,1,KY: FULTON POLICE DEPARTMENT,30,25.95
1803,FL: Ocala,3,FL: OCALA POLICE DEPARTMENT,46,757565.5
1804,FL: Ocala,3,FL: OCALA POLICE DEPARTMENT,46,757565.5
1805,FL: Ocala,3,FL: OCALA POLICE DEPARTMENT,46,757565.5
1806,MN: Austin,1,MN: AUSTIN POLICE DEPARTMENT,1,60409.0
1807,CA: Pomona,3,CA: POMONA POLICE DEPARTMENT,36,487842.38
1808,CA: Pomona,3,CA: POMONA POLICE DEPARTMENT,36,487842.38
1809,CA: Pomona,3,CA: POMONA POLICE DEPARTMENT,36,487842.38
1810,TX: Allen,2,TX: ALLEN POLICE DEPARTMENT,12,1077717.0
1811,TX: Allen,2,TX: ALLEN POLICE DEPARTMENT,12,1077717.0
1812,GA: Kennesaw,2,GA: WOODSTOCK POLICE DEPARTMENT,29,82470.69
1813,GA: Woodstock,2,GA: WOODSTOCK POLICE DEPARTMENT,29,82470.69
1814,TN: Spring Hill,1,TN: SPRING HILL POLICE DEPARTMENT,151,206012.57
1815,AL: Gadsden,1,AL: GADSDEN POLICE DEPARTMENT,68,250996.26
1816,OK: Ponca City,1,OK: PONCA CITY POLICE DEPARTMENT,15,335.0
1817,TX: Pharr,1,TX: PHARR POLICE DEPARTMENT,47,589938.86
1818,AZ: Bullhead City,1,AZ: BULLHEAD CITY POLICE DEPARTMENT,1,187988.0
1819,IN: Greenwood,2,IN: GREENWOOD POLICE DEPARTMENT,7,666114.86
1820,IN: Greenwood,2,IN: GREENWOOD POLICE DEPARTMENT,7,666114.86
1821,SC: Sumter,1,SC: SUMTER POLICE DEPARTMENT,911,71720.33000000003
1822,IA: Sioux City,2,IA: SIOUX CITY POLICE DEPARTMENT,1,733000.0
1823,IA: Sioux City,2,IA: SIOUX CITY POLICE DEPARTMENT,1,733000.0
1824,TX: Dallas,3,TX: DUNCANVILLE POLICE DEPARTMENT,721,784988.5
1825,TX: Duncanville,3,TX: DUNCANVILLE POLICE DEPARTMENT,721,784988.5
1826,TX: Duncanville,3,TX: DUNCANVILLE POLICE DEPARTMENT,721,784988.5
1827,FL: Orange City,1,FL: ORANGE CITY POLICE DEPARTMENT,1,77522.0
1828,AL: Tuscumbia,1,AL: TUSCUMBIA POLICE DEPARTMENT,753,611750.2700000005
1829,AR: Benton,4,AR: BENTON POLICE DEPARTMENT,498,1436018.53
1830,AR: Benton,4,AR: BENTON POLICE DEPARTMENT,498,1436018.53
1831,AR: Benton,4,AR: BENTON POLICE DEPARTMENT,498,1436018.53
1832,AR: Benton,4,AR: BENTON POLICE DEPARTMENT,498,1436018.53
1833,MA: Lynn,5,MA: LYNN POLICE DEPARTMENT,10,7490.0
1834,MA: Lynn,5,MA: LYNN POLICE DEPARTMENT,10,7490.0
1835,MA: Lynn,5,MA: LYNN POLICE DEPARTMENT,10,7490.0
1836,MA: Lynn,5,MA: LYNN POLICE DEPARTMENT,10,7490.0
1837,MA: Lynn,5,MA: LYNN POLICE DEPARTMENT,10,7490.0
1838,KS: Olathe,2,KS: OLATHE POLICE DEPARTMENT,1,412000.0
1839,KS: Olathe,2,KS: OLATHE POLICE DEPARTMENT,1,412000.0
1840,AZ: Tucson,2,AZ: SOUTH TUCSON POLICE DEPARTMENT,15,19243.0
1841,AZ: Tucson,2,AZ: SOUTH TUCSON POLICE DEPARTMENT,15,19243.0
1842,TN: Jackson,2,TN: JACKSON POLICE DEPARTMENT,4,2411165.0
1843,TN: Jackson,2,TN: JACKSON POLICE DEPARTMENT,4,2411165.0
1844,WA: Hoquiam,2,WA: HOQUIAM POLICE DEPARTMENT,35,5816.0
1845,WA: Hoquiam,2,WA: HOQUIAM POLICE DEPARTMENT,35,5816.0
1846,AZ: Sahuarita,1,AZ: SAHUARITA POLICE DEPARTMENT,1,89900.0
1847,TX: San Angelo,4,TX: SAN ANGELO POLICE DEPARTMENT,1,865000.0
1848,TX: San Angelo,4,TX: SAN ANGELO POLICE DEPARTMENT,1,865000.0
1849,TX: San Angelo,4,TX: SAN ANGELO POLICE DEPARTMENT,1,865000.0
1850,TX: San Angelo,4,TX: SAN ANGELO POLICE DEPARTMENT,1,865000.0
1851,OH: Ashtabula,1,OH: ASHTABULA POLICE DEPARTMENT,365,849214.07
1852,CA: Lake Elsinore,1,CA: MURRIETA POLICE DEPARTMENT,3,539497.0
1853,MI: Benton Harbor,1,MI: BENTON HARBOR DEPARTMENT OF PUBLIC SAFETY,104,422668.29
1854,OR: Grants Pass,1,OR: GRANTS PASS DEPARTMENT OF PUBLIC SAFETY,321,1236251.73
1855,OK: Wetumka,1,OK: WETUMKA POLICE DEPARTMENT,7,43333.0
1856,MN: Burnsville,2,MN: BURNSVILLE POLICE DEPARTMENT,335,310534.77999999997
1857,MN: Burnsville,2,MN: BURNSVILLE POLICE DEPARTMENT,335,310534.77999999997
1858,MN: St. Cloud,1,MN: AVON POLICE DEPARTMENT,3,378.0
1859,KY: Owensboro,1,KY: OWENSBORO POLICE DEPARTMENT,3,793955.0
1860,IA: Cedar Rapids,2,IA: CEDAR RAPIDS POLICE DEPARTMENT,4,71061.0
1861,IA: Cedar Rapids,2,IA: CEDAR RAPIDS POLICE DEPARTMENT,4,71061.0
1862,MI: Wyoming,1,MI: WYOMING DEPARTMENT OF PUBLIC SAFETY,111,213281.54
1863,GA: Albany,1,GA: ALBANY POLICE DEPARTMENT,25,12475.0
1864,NM: Alamogordo,1,NM: ALAMOGORDO POLICE DEPARTMENT,63,486999.0
1865,TN: Chattanooga,1,TN: EAST RIDGE POLICE DEPARTMENT,3,740122.0
1866,NC: Lenoir,1,NC: LENOIR POLICE DEPARTMENT,1,658000.0
1867,FL: Punta Gorda,1,FL: PUNTA GORDA POLICE DEPARTMENT,20,8690.0
1868,FL: Palm Bay,3,FL: PALM BAY POLICE DEPARTMENT,37,434930.15
1869,FL: Palm Bay,3,FL: PALM BAY POLICE DEPARTMENT,37,434930.15
1870,FL: Palm Bay,3,FL: PALM BAY POLICE DEPARTMENT,37,434930.15
1871,WA: Wapato,1,WA: WAPATO POLICE DEPARTMENT,22,37396.0
1872,CT: Waterbury,1,CT: WATERBURY POLICE DEPARTMENT,1,733000.0
1873,IN: Marion,1,IN: MARION POLICE DEPARTMENT,45,33705.0
1874,CA: Bell,1,CA: BELL POLICE DEPARTMENT,4,77794.38
1875,AL: Selma,4,AL: SELMA POLICE DEPARTMENT,40,15557.099999999995
1876,AL: Selma,4,AL: SELMA POLICE DEPARTMENT,40,15557.099999999995
1877,AL: Selma,4,AL: SELMA POLICE DEPARTMENT,40,15557.099999999995
1878,AL: Selma,4,AL: SELMA POLICE DEPARTMENT,40,15557.099999999995
1879,CA: Clovis,1,CA: CLOVIS POLICE DEPARTMENT,1,658000.0
1880,OK: Rush Springs,1,OK: RUSH SPRINGS POLICE DEPARTMENT,5,1051.0
1881,TX: Katy,1,TX: FULSHEAR POLICE DEPARTMENT,155,96095.34
1882,FL: Fort Walton Beach,1,FL: FORT WALTON BEACH POLICE DEPARTMENT,11,112116.0
1883,MI: Grand Rapids,3,MI: KENTWOOD POLICE DEPARTMENT,52,903.34
